model_id,iso3c,country_name,focal_country,cue_group,public_cue_year,first_year,last_year,current_china_top_years,china_top_years_before_cue,treated_years,untreated_years,observed_model_years,masked_model_years,eligible_control_years,control_pool_entries,control_pool_exits,entries,exits,first_treated_year,last_treated_year,off_years_after_first_entry,model_role
full_switching_without_gab_qat,AUS,Australia,TRUE,selected_public_cue,2009,1997,2022,14,0,14,12,26,0,0,0,0,1,0,2009,2022,0,focal_public_cue_case
full_switching_without_gab_qat,BRA,Brazil,TRUE,selected_public_cue,2009,1997,2022,14,0,14,12,26,0,0,0,0,1,0,2009,2022,0,focal_public_cue_case
full_switching_without_gab_qat,CHL,Chile,TRUE,selected_public_cue,2008,1997,2022,16,1,15,11,26,0,0,0,0,1,0,2008,2022,0,focal_public_cue_case
full_switching_without_gab_qat,URY,Uruguay,TRUE,selected_public_cue,2013,1997,2022,10,0,10,16,26,0,0,0,0,1,0,2013,2022,0,focal_public_cue_case
full_switching_without_gab_qat,AFG,Afghanistan,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,AGO,Angola,FALSE,other_countries,NA,1997,2022,16,NA,0,26,10,16,10,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,ALB,Albania,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,AND,Andorra,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,ARE,United Arab Emirates,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,ARG,Argentina,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,ARM,Armenia,FALSE,other_countries,NA,1997,2022,3,NA,0,26,23,3,23,2,2,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,ATG,Antigua & Barbuda,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,AUT,Austria,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,AZE,Azerbaijan,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,BEN,Benin,FALSE,other_countries,NA,1997,2022,4,NA,0,26,22,4,22,3,3,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,BFA,Burkina Faso,FALSE,other_countries,NA,1997,2022,3,NA,0,26,23,3,23,1,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,BGD,Bangladesh,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,BGR,Bulgaria,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,BHR,Bahrain,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,BHS,Bahamas,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,BLR,Belarus,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,BLZ,Belize,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,BOL,Bolivia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,BRB,Barbados,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,BRN,Brunei,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,BTN,Bhutan,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,BWA,Botswana,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,CAN,Canada,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,CIV,Côte d’Ivoire,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,CMR,Cameroon,FALSE,other_countries,NA,1997,2022,6,NA,0,26,20,6,20,4,4,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,COG,Congo - Brazzaville,FALSE,other_countries,NA,1997,2022,15,NA,0,26,11,15,11,1,2,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,COL,Colombia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,COM,Comoros,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,CPV,Cape Verde,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,CRI,Costa Rica,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,CUB,Cuba,FALSE,other_countries,NA,1997,2022,18,NA,0,26,8,18,8,1,2,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,CYP,Cyprus,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,CZE,Czechia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,DEU,Germany,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,DJI,Djibouti,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,DMA,Dominica,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,DNK,Denmark,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,DOM,Dominican Republic,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,DZA,Algeria,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,ECU,Ecuador,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,EGY,Egypt,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,ERI,Eritrea,FALSE,other_countries,NA,1997,2022,9,NA,0,26,17,9,17,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,ESP,Spain,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,EST,Estonia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,ETH,Ethiopia,FALSE,other_countries,NA,1997,2022,5,NA,0,26,21,5,21,3,3,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,FIN,Finland,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,FJI,Fiji,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,FRA,France,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,FSM,Micronesia (Federated States of),FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,GBR,United Kingdom,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,GEO,Georgia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,GHA,Ghana,FALSE,other_countries,NA,1997,2022,1,NA,0,26,25,1,25,1,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,GIN,Guinea,FALSE,other_countries,NA,1997,2022,2,NA,0,26,24,2,24,1,2,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,GMB,Gambia,FALSE,other_countries,NA,1997,2022,7,NA,0,26,19,7,19,3,3,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,GNQ,Equatorial Guinea,FALSE,other_countries,NA,1997,2022,10,NA,0,26,16,10,16,2,3,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,GRC,Greece,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,GRD,Grenada,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,GTM,Guatemala,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,GUY,Guyana,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,HND,Honduras,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,HRV,Croatia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,HTI,Haiti,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,HUN,Hungary,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,IDN,Indonesia,FALSE,other_countries,NA,1997,2022,8,NA,0,26,18,8,18,1,2,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,IND,India,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,IRL,Ireland,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,IRN,Iran,FALSE,other_countries,NA,1997,2022,14,NA,0,26,12,14,12,1,2,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,ISL,Iceland,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,ISR,Israel,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,ITA,Italy,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,JAM,Jamaica,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,JOR,Jordan,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,JPN,Japan,FALSE,other_countries,NA,1997,2022,15,NA,0,26,11,15,11,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,KAZ,Kazakhstan,FALSE,other_countries,NA,1997,2022,16,NA,0,26,10,16,10,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,KEN,Kenya,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,KNA,St. Kitts & Nevis,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,KOR,South Korea,FALSE,other_countries,NA,1997,2022,20,NA,0,26,6,20,6,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,KWT,Kuwait,FALSE,other_countries,NA,1997,2022,5,NA,0,26,21,5,21,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,LAO,Laos,FALSE,other_countries,NA,1997,2022,2,NA,0,26,24,2,24,2,2,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,LBN,Lebanon,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,LBY,Libya,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,LCA,St. Lucia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,LKA,Sri Lanka,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,LSO,Lesotho,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,LTU,Lithuania,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,LVA,Latvia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,MAR,Morocco,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,MDA,Moldova,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,MDG,Madagascar,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,MDV,Maldives,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,MEX,Mexico,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,MHL,Marshall Islands,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,MKD,North Macedonia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,MLI,Mali,FALSE,other_countries,NA,1997,2022,2,NA,0,26,24,2,24,2,2,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,MLT,Malta,FALSE,other_countries,NA,1997,2022,4,NA,0,26,22,4,22,1,2,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,MMR,Myanmar (Burma),FALSE,other_countries,NA,1997,2022,9,NA,0,26,17,9,17,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,MNG,Mongolia,FALSE,other_countries,NA,1997,2022,26,NA,0,26,0,26,0,0,0,0,0,NA,NA,0,never_eligible_as_control
full_switching_without_gab_qat,MOZ,Mozambique,FALSE,other_countries,NA,1997,2022,1,NA,0,26,25,1,25,1,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,MUS,Mauritius,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,MWI,Malawi,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,MYS,Malaysia,FALSE,other_countries,NA,1997,2022,14,NA,0,26,12,14,12,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,NAM,Namibia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,NGA,Nigeria,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,NIC,Nicaragua,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,NLD,Netherlands,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,NOR,Norway,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,NPL,Nepal,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,NZL,New Zealand,FALSE,other_countries,NA,1997,2022,10,NA,0,26,16,10,16,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,OMN,Oman,FALSE,other_countries,NA,1997,2022,20,NA,0,26,6,20,6,1,2,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,PAK,Pakistan,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,PAN,Panama,FALSE,other_countries,NA,1997,2022,2,NA,0,26,24,2,24,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,PER,Peru,FALSE,other_countries,NA,1997,2022,13,NA,0,26,13,13,13,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,PHL,Philippines,FALSE,other_countries,NA,1997,2022,18,NA,0,26,8,18,8,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,PNG,Papua New Guinea,FALSE,other_countries,NA,1997,2022,2,NA,0,26,24,2,24,1,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,POL,Poland,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,PRK,North Korea,FALSE,other_countries,NA,1997,2022,17,NA,0,26,9,17,9,2,3,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,PRT,Portugal,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,PRY,Paraguay,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,ROU,Romania,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,RUS,Russia,FALSE,other_countries,NA,1997,2022,11,NA,0,26,15,11,15,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,RWA,Rwanda,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,SAU,Saudi Arabia,FALSE,other_countries,NA,1997,2022,10,NA,0,26,16,10,16,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,SDN,Sudan,FALSE,other_countries,NA,1997,2022,11,NA,0,26,15,11,15,3,3,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,SEN,Senegal,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,SGP,Singapore,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,SLB,Solomon Islands,FALSE,other_countries,NA,1997,2022,20,NA,0,26,6,20,6,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,SLE,Sierra Leone,FALSE,other_countries,NA,1997,2022,11,NA,0,26,15,11,15,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,SLV,El Salvador,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,SUR,Suriname,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,SVK,Slovakia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,SVN,Slovenia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,SWE,Sweden,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,SWZ,Eswatini,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,SYR,Syria,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,TCD,Chad,FALSE,other_countries,NA,1997,2022,2,NA,0,26,24,2,24,1,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,TGO,Togo,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,THA,Thailand,FALSE,other_countries,NA,1997,2022,14,NA,0,26,12,14,12,1,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,TKM,Turkmenistan,FALSE,other_countries,NA,1997,2022,13,NA,0,26,13,13,13,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,TTO,Trinidad & Tobago,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,TUN,Tunisia,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,TUR,Turkey,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,TZA,Tanzania,FALSE,other_countries,NA,1997,2022,1,NA,0,26,25,1,25,1,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,UGA,Uganda,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,UKR,Ukraine,FALSE,other_countries,NA,1997,2022,2,NA,0,26,24,2,24,1,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,USA,United States,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,VCT,St. Vincent & Grenadines,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,VNM,Vietnam,FALSE,other_countries,NA,1997,2022,1,NA,0,26,25,1,25,1,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,WSM,Samoa,FALSE,other_countries,NA,1997,2022,0,NA,0,26,26,0,26,0,0,0,0,NA,NA,0,clean_control
full_switching_without_gab_qat,YEM,Yemen,FALSE,other_countries,NA,1997,2022,19,NA,0,26,7,19,7,4,4,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,ZAF,South Africa,FALSE,other_countries,NA,1997,2022,14,NA,0,26,12,14,12,0,1,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,ZMB,Zambia,FALSE,other_countries,NA,1997,2022,6,NA,0,26,20,6,20,3,4,0,0,NA,NA,0,switching_control
full_switching_without_gab_qat,ZWE,Zimbabwe,FALSE,other_countries,NA,1997,2022,8,NA,0,26,18,8,18,2,2,0,0,NA,NA,0,switching_control
